Unnamed: 0,Recipe Name,Ingredients,Calories,Sugar (g),Total Fat (g),Saturated Fat (g),Cuisine,diabetic_friendly,non_diabetic_friendly
43,Goan Warm Mussel Salad (Tisru),"1 cup finely chopped onions, 2 tablespoons light vegetable oil, 1 tablespoon finely shredded fresh ginger, 1 tablespoon ground coriander, 1 teaspoon turmeric, 1 teaspoon ground red pepper, 1/2 cup rich coconut milk, Coarse salt to taste, 4 pounds mussels (about 4 dozen), scrubbed clean, Juice of 1 lemon, 2 tablespoons chopped cilantro leaves, 2 tablespoons grated unsweetened coconut (optional)",2219.2998361321,10.011012499991391,101.02821385188368,37.18732174823046,Goan,False,True
44,Goan Shrimp Cake Recipe,"3 tablespoons vegetable oil, 2 onions, peeled and sliced, 3 large cloves of garlic, peeled, 1/2 in piece of fresh ginger, peeled, 6–8 mild dried red chiles, 1-inch piece of cinnamon stick, 5 black peppercorns, 4 cloves, 3/4 teaspoon cumin seeds, Salt, to taste, 2 medium tomatoes, chopped, 2 1/2 teaspoons sugar, or to taste, 2 tablespoons white wine vinegar, or to taste, 11 ounces shrimp, peeled and deveined, 1/2 cup sugar, 8 tablespoons butter, at room temperature, 3 large eggs and 1 extra yolk, 3/4 teaspoon salt, 1 2/3 cups all-purpose flour, 1 teaspoon baking powder, 3/4 cup milk, 1 cup unsweetened dried coconut flakes, 1/2 cup semolina (durum flour), soaked in ½ cup water for 15 minutes",3743.8291260129495,145.8937718463544,214.5219104907219,117.82545477707389,Goan,False,False
45,Goan Tangy Pork Vindaloo with Cashews recipes,"3 tablespoons extra-virgin olive oil, 115 ml white wine vinegar, 6 garlic cloves, crushed, 1 teaspoon whole cumin seeds, 2 teaspoons ground coriander seeds, 2 teaspoons ground cumin seeds, 1 teaspoon cayenne pepper, ¼ teaspoon turmeric, 2 tablespoons rape seed oil, 2 red onions, coarsely chopped, 30g cashew nuts, 1 kg boneless pork, from the shoulder, cut into cubes, 125 ml coconut milk, seasoning, Handful coriander leaves, chopped",2906.802372012173,13.258787048777696,194.3221831334376,61.00960790449447,Goan,False,True
46,Goan Beef Curry with Vinegar: Beef Vindaloo,"1 teaspoon cumin seeds, 2 (1-inch) pieces cinnamon bark, 6 whole cloves, 4 whole black peppercorns, 1 teaspoon ground turmeric, 2 teaspoons paprika, 1/2 teaspoon cayenne (more if you're feeling feisty!), 1 heaping tablespoon Ginger Garlic Paste, recipe follows, or 6 cloves garlic, peeled and roughly chopped and 1-inch thumb fresh ginger, peeled and roughly chopped, 1/2 cup apple cider vinegar, 3 tablespoons canola oil, 1 medium red onion, sliced very thinly, 1 serrano pepper, sliced in half, 2 pounds boneless beef top sirloin, trimmed of all excess fat, cut into 1-inch cubes, Kosher salt and freshly ground black pepper, Kosher salt and freshly ground black pepper, 1/2 cup cloves garlic, whole, 1/2 cup fresh ginger, peeled, 1/2-inch slices, 1/4 cup canola oil",3087.036443784184,7.853950614014558,228.8731606351433,59.95550745131585,Goan,True,True
47,Chickpea Fritters with Coconut Chutney,"Canola oil, for frying, 2 cups chickpea flour, 1⁄4 cup fresh cilantro, coarsely chopped, 1 tsp. cumin seeds, 2 serrano chiles, seeded and minced (1 Tbsp. plus 2 tsp.), 1 large yellow onion, minced, 2 tsp. kosher salt, or more to taste, Coconut chutney, for serving",1585.840930000653,30.8790922,99.31201960007384,25.70521406000544,Goan,False,False
48,Vada Pav (Indian Veggie Burgers),"8 medium yellow potatoes (4 lb.), 2 tbsp. mustard oil, 2 tsp. mustard seeds, 2 tsp. cumin seeds, Pinch of asafoetida (hing), 4-6 green Thai chiles (or similar), thinly sliced, 1 small onion, minced (1 cup), 1 1⁄2 tsp. ground turmeric, divided, 1 tsp. ground coriander, 12 curry leaves, 1⁄2 cup chopped cilantro, Kosher salt, 3 cups chickpea flour, 1 tsp. baking soda, Canola oil, for frying, 12 small, soft white rolls, homemade or purchased, Green chutney and tamarind chutney to serve, store-bought or homemade, Green chutney and tamarind chutney to serve, store-bought or homemade, Green chutney and tamarind chutney to serve, store-bought or homemade",7489.698424588176,86.88048417700124,499.63166143101625,41.05190235405797,Goan,False,False
49,Cumin and Pepper Prawns (Jeere Mire Prawns),"300 grams prawns, shelled and deveined, 1 medium onion, chopped fine, 1 tomato,c hopped or 1 tbsp tomato passata, 1 sprig curry leaves, 3-4 tablespoons oil, 2 tablespoons chopped coriander, 1 inch pieces ginger, 3 cloves garlic, 1 teaspoon turmeric powder, 1-2 dry red chillies, seeds and all, 8-10 peppercorns, salt, to taste, 1-2 teaspoons malt vinegar",811.0983379999999,11.93403632,54.78599188,4.720014819999999,Goan,False,True
50,Shrimp Vindaloo,"2 teaspoons minced peeled fresh ginger, ½ teaspoon salt, ½ teaspoon dry mustard, ½ teaspoon ground coriander, ½ teaspoon ground cumin, ½ teaspoon ground turmeric, ¼ to 1/2 teaspoon ground red pepper, ¼ teaspoon ground cinnamon, ⅛ teaspoon ground cloves, 1 tablespoon red wine vinegar, 1 tablespoon canola oil, 1 ½ cups chopped onion, 2 tablespoons minced peeled fresh ginger, 3 garlic cloves, minced, 1 ¼ cups fat-free, less-sodium chicken broth, 2 tablespoons golden raisins, chopped, 1 pound medium shrimp, peeled and deveined",815.9176707489307,27.395043124797706,21.205348274498043,2.6904775905744245,Goan,False,False
51,Goan Prawn Curry recipes,"2 Tablespoon Olive Oil, 1 fresh green Chili slit into half, 6-8 fresh Curry leaves (if fresh not possible substitute with dried ones), 1 Onion sliced, 1 Tomato diced, about 6 fresh Okra ( aka Ladyfinger/Bhende), ends cut off and cut into 2 inch long pieces, 150 grams or about a dozen clean Tiger Prawns, optional: 3-4 clean Prawn heads, 1 Tablespoon Tomato Paste, 250 grams or 1½ cup Basic Goan Curry Paste, salt, 500 milliliter or 2½ cups Vegetable Stock or Water mixed with veg Maggi cube",795.3181619556758,17.65785443764539,43.41355597470791,6.173831203684365,Goan,False,True
52,Goan Prawn Caldinho recipes,"400gms raw king prawns deveined with tails on, 1 tsp turmeric powder, 1 tbsp Goan vinegar or white wine vinegar, Pinch of salt, 1 tbsp vegetable oil, 1 medium onion finely chopped, 1 medium tomato finely chopped, 3 cloves garlic pounded to a paste, 1” piece of ginger pounded to a paste, 400mls coconut milk, 80mls water, 1 tbsp tamarind paste, 2 slit green chillies (deseeded if you prefer it mild), Pinch of sugar, 1 tbsp chopped coriander leaves for garnish, 1 tsp cumin seeds, 10 peppercorns, 1 tbsp coriander seeds",1359.253657455134,16.35321811169965,101.82179808546856,74.53937456073578,Goan,False,True
53,Goan Style Mussels,"36 mussels, 1 1-inch piece ginger, 6 onions, 350 ml water, 1 hot green chilli, 1/2 fresh coconut, 2 ts ground cumin, 1/2 ts tumeric, 8 cloves garlic, 4 tb vegetable oil, 1/2 ts salt",1464.72,36.8994,78.11845000000001,13.19999,Goan,False,False
54,"Goan Prawns Curry Recipe, How to make Goan","* 2 tbsp oil, * 250 gm peeled prawn, * 3 tbsp tamarind pulp or 1 raw mango chopped length wise into 2 piece, * 1/2 onion chopped, * 5-6 curry leaf optional, * 1 and 1/2 cup coconut milk",1139.9764999996862,6.888437499928322,102.91239249999802,66.83901249999951,Goan,True,True
55,Easy Mushroom Potato Recipe Indian,"* 2 medium sized potato, * 1 packet buttom mushroom, * 1 cup oil for deep frying potato, * 1 t turmeric, * 1 tbsp red chili powder, * 1 tbsp sugar, * 1 tbsp coriander seed powder (dhaniya), * 1 tbsp curry leaf powder, * 2 tbsp fennel seed powder(saunf), * 1 tbsp cumin seed powder (jeera), * 1 green chili finely chopped, * 1 onion chopped into julienne, * 2 tbsp goan xacuti masala ( goan xacuti masala i readily available",708.1299999991251,25.95609999978912,7.035612499999995,0.97053,Goan,False,False
56,Goan Pork Vindaloo,"16 dried Kashmiri chile peppers, stemmed and seeded, 1 (1 inch) piece cinnamon stick, 1 teaspoon cumin seeds, 6 whole cloves, 1/2 teaspoon whole black peppercorns, 1/2 teaspoon ground turmeric, 1 tablespoon white vinegar, salt to taste, 2 pounds boneless pork loin roast, trimmed and cut into 1-inch cubes, 1/4 cup vegetable oil, 4 onions, chopped, 10 cloves garlic, minced, or more to taste, 1 (2 inch) piece fresh ginger root, minced, 2 cups boiling water, 2 green chile peppers, seeded and cut into strips, 1/4 cup white vinegar",2620.1411684083696,64.89728,136.6085488429468,29.41586382406164,Goan,False,False
57,Goan Spicy Chicken,"500 gm of chicken, 3 small onion, ginger, 4-5 garlic pod",1333.008,10.26212,76.3727,21.7675308,Goan,False,True
58,Goan Style Mussels,"36 Mussels, 1 1-inch piece ginger ; peeled, 6 Onions ; peeled and chopped, 350 ml Water, 1 Hot green chilli ; sliced, 1/2 Fresh coconut ; finely grated, 2 ts Ground cumin, 1/2 ts Tumeric, 8 cloves Garlic ; peeled, 4 tb Vegetable oil, 1/2 ts Salt",1464.72,36.8994,78.11845000000001,13.19999,Goan,False,False
59,Goan Fish Curry,"3 cloves garlic ; roughly shopped, 3 cm ginger ; roughly chopped, 1 green chilli ; roughly chopped, remove the seeds if you don't like it hot, 2 Tomatoes ; roughly chopped, 1 tablespoon coconut oil, 1 red onion ; diced, 1 tablespoon garam masala, 1 tablespoon ground cumin, 1 400ml tin of full-fat coconut milk, 500 grams haddock fillet ; skinnet and cut into large chunks, 1 lime juice, 1/2 coriander ; leaves only, roughly chopped",1565.697959365727,18.093400000000003,101.26697124106592,84.65367828432608,Goan,False,True
60,Goan Prawn Curry,"* 200 gm fresh medium sized prawn (washed and the spine removed), * 2 tbsp oil, * 14-15 ladyfinger okra chopped into lengthwise, * 1/2 onion chopped finely, * 2 green chilie chopped lengthwise, * 2 cup water or a consistency required",506.983,9.77228,30.58759,2.6724360000000007,Goan,True,True
61,Goan Omelette Poi,"* 1 medium onion, * 2 green chilli, * 1 tomato, * 4 egg, * chopped fresh coriander, * pinch cumin powder, * pinch salt, * pinch pepper, * 2 tablespoon butter",553.7628751052346,13.191664759379869,39.98541179587521,19.829796793546706,Goan,False,True
62,Goan Dal recipes,"150 grams orange lentils, 1 medium Onion, 1 medium Tomatoes, 1 green Chili, 1 Teaspoon Mustard seeds, 1 Tablespoon Ginger Garlic paste, 4 fresh Curry leaves, 1 teaspoon Turmeric Powder, ½ teaspoon Chili Powder, salt, fresh coriander",651.7480749997856,13.69180174999855,3.116442999999274,0.4574883499998719,Goan,False,True
63,Goan Prawns Fry,"250 gms fresh cleaned prawns, 5 tbsp oil, 1 t/s haldi, 2 tbsp red chili powder, 2 tbsp vinegar, Salt as per taste, Few coriander leaves for garnishing",856.9922400000002,1.2907056,74.9296776,6.253816320000001,Goan,True,True
64,Goan Coconut Cookies ( Bolinhas),"1 cup Semolina, 3 Egg Yolks, 3/4 cup Super fine Sugar, 1 cup Almond Flour, 1/2 tsp Cardamon powder, 3/4 cup Dessicated Coconut",2182.834,157.52823999999998,88.5817,25.7995,Goan,False,False
65,Goan Curry,"1 tbsp coriander seeds, 1 tsp cumin seeds, 1/2 tsp Fenugreek seeds, 1 brown onion, (approx. 150 g), cut into halves, 4 tomatoes, cut into halves, 3 garlic cloves, 3 cm Cube fresh ginger, peeled, 2 long green chillies, deseeded, if preferred, 1 tbsp Ghee, 10 gram fresh curry leaves, (approx. 1 cup), 1/2 tsp ground turmeric, 400 gram coconut milk, 600 gram Firm White Fish Fillets, cut into pieces (4 cm), 1/2 tsp salt, steamed white rice, to serve",1744.3285,23.78,111.334135,87.47816999999999,Goan,False,False
66,Goan Shrimp Curry,"3 Count dried red chiles, 0.25 Cup dried unsweetened coconut flakes, 1.5 Teaspoon coriander seeds, 1 Teaspoon cumin seed, 1 Count 1-inch piece of fresh ginger, peeled and chopped, 4 Count garlic clove, chopped, 1 Teaspoon tamarind concentrate (see Note) or 1 tablespoon fresh lemon juice, 1 Tablespoon vegetable oil, 2 Count small onion, cut into 1/4-inch dice, 2 Count jalapeño, halved lengthwise, 1 Pound shelled and deveined medium shrimp, 1 Tablespoon malt or cider vinegar, 0 salt",768.5918478333901,9.8779250000065,31.483921087000617,13.72351662703344,Goan,True,True
67,Goan Fish Curry,"2 tsp coriander seeds, ½ tsp cumin seeds, 1 dried red chilli, 1 tbsp vegetable oil, 1 onion, chopped, small piece of root ginger, grated (I keep some in the freezer!), 2 cloves garlic, crushed, ½ tsp turmeric, 400ml can coconut milk, 1 tsp tamarind paste, 1-2 green chillies, finely sliced (optional), 4 pieces of sustainably sourced white fish such as haddock, cod, hake or pollock",4366.95445936603,12.4205250000492,117.28304624106669,77.45027078432642,Goan,False,True
68,Nankatai Goan Christmas cookies,"* 1 kilogram flour, * pinch of salt, * 250 gram castor sugar, * 500 gram clarified butter (ghee)",8987.5,252.2,507.3,311.05,Goan,False,False
69,Goan Fish Cutlets,"500 grams Mackerel Fish, a pinch Turmeric, 2 teaspoons Vinegar, 1/4 cup water, 1 onion large ( 2 medium) finely chopped, 6 green chilli Finely chopped, 4 tablespoons coriander fresh finely chopped, 1 egg, To taste salt, 1/2 cup semolina, oil for frying",2508.83644105352,20.29938625000808,180.249048186592,16.6794135665372,Goan,False,False
70,Goan Fish Curry,"1 kilogram Fish Sear cut in cubes, 1 tablespoon Red chilli powder, 1 teaspoon Turmeric, 1 Lemon, 8 cloves Garlic, 1 Onion, 1 tomato, 1/4 inch Ginger Piece of, 1/2 cup Coconut, 1 cup coconut milk, 2 tablespoons oil, to taste Salt, 3 green Chilli, 1/4 cup Tamarind Juice of",2087.22,32.62715,109.000625,63.01542250000001,Goan,False,False
71,Goan Shrimp Curry,"2 tablespoons olive or canola oil, 2 finely chopped medium shallots, 1/4 teaspoon or more cayenne pepper, as preferred, 2 teaspoons paprika (I think either hot or sweet would work, depending on your preference), 1/2 teaspoon freshly ground black pepper, 1/4 teaspoon ground turmeric, 1 1/4 cups coconut milk from a well-shaken can, 1 pound large or medium shrimp, peeled and deveined (or 12 ounces peeled and deveined shrimp), 1/2 teaspoon salt, 1-2 teaspoons lemon or lime juice",913.9195000000976,9.985803888895491,89.0727472222225,55.62292477777781,Goan,True,True
72,Goan Avocado Salad,"4 ripe avocados, coarsely cubed, 1 lime, juice and zest of, 15 grape tomatoes, halved, 1 red onion, minced, 4 sprigs fresh cilantro, leaves removed and finely sliced, 1 teaspoon ground cumin, 1⁄2 teaspoon ground coriander, 1⁄4 teaspoon cayenne pepper, salt and pepper, salt and pepper, 2 tablespoons extra virgin olive oil",1963.0013962777773,60.48843583999999,150.17126936555556,21.61231457611111,Goan,False,False
73,Goan Mackerel,"4 mackerel cleaned, sunflower or vegetable oil, lime or lemon wedges to serve, 5 cloves, 1/2 teaspoon cumin seed, 1/2 tablespoon black peppercorns, 6 dried red chillies, 1/2 teaspoon ground cinnamon, 1/2 teaspoon ground turmeric, 1 tablespoon paprika, 1/2 tablespoon salt, 5 clv garlic peeled, 5 cm piece fresh ginger roughly chopped, 1 shallot chopped, 3 tablespoons white wine vinegar",513.8964654222223,22.436776944444446,11.986642222222224,1.1878297202222223,Goan,False,False
74,Goan Prawns Curry,"250 gm prawns, de-veined, 50 grams of tiny shrimps, 11/2 cup thick Coconut milk, 2 medium Onions, chopped, 10-12 Curry leaves, 2-3 Tbsp oil, 2-3 green chillies, 1/2 cup water, 1 tsp turmeric, Salt to taste, 1/2 cup grated coconut (you can also use desiccated coconut), 4-5 whole red chillies, 1inch ginger, 2-3 Cloves garlic, 1 tsp Coriander seeds, 1 tsp Cumin seeds, 6-8 Black pepper, 2 tablespoon Tamarind paste or 3-4 tbsp tamarind water (use 2-3 tbsp of vinegar if you cant get hold of tamarind)",3547.780444444445,48.31200333333334,319.94569777777787,250.9816928888889,Goan,False,False
75,Prawns in Goan Recheado Masala,"500 grams prawns, 2 onions sliced, 2 tablespoons oil, 2 tablespoons Masala Recheado, To taste Salt",734.0799999999999,10.6,34.342800000000004,3.7768000000000006,Goan,False,True
76,Sannas ~ The Goan Idli recipes,"2 Cups Raw Goa Rice (Can make with normal rice as well.), 1 Tablespoon Fresh Yeast OR 1 ½ Tablespoon (leveled) Yeast Granules, ½ Grated Coconut, 2 to 3 Tablespoons Sugar, 2 Teaspoons Salt",1643.5874999979558,32.589249999472806,10.712700000000002,7.4187,Goan,False,False
77,Goan Fish Curry,"2 tablespoons vegetable oil, 1 teaspoon mustard seeds, 1 small onion, chopped, 1 1-inch piece of cinnamon stick, 1 3/4-inch knob fresh ginger, peeled, 7 large cloves garlic, peeled, 1 to 3 mild dried red chiles, soaked for 20 to 30 minutes to soften, 3 tablespoons plus 1 cup water (divided), 3 tablespoons plus 1 cup water (divided), 1 teaspoon ground cumin, 2 teaspoons ground coriander, 1/2 teaspoon turmeric, 1/2 teaspoon garam masala, 2 medium tomatoes, puréed or grated, 1 2/3 cups coconut milk, 1 pound firm white fish fillets, cut into large cubes, Salt and freshly ground black pepper, Salt and freshly ground black pepper",1618.4732590166811,10.770583985296186,118.99386934010244,76.06624089506514,Goan,False,True
78,Goan Chicken Curry,"1-½ cup Desiccated (dry, Unsweetened, Shredded) Coconut, 3 Tablespoons Water, 2 Tablespoons Vegetable Oil, Divided, ½ teaspoons Cumin Seeds, 8 whole Black Peppercorns, 1 Tablespoon Fennel Seeds, 1 Tablespoon Coriander Seeds, 2 whole Large Onions, ½ teaspoons Salt, More To Taste, 2-½ pounds Boneless, Skinless Chicken Thighs, Or 8 Small Skinless Chicken Pieces, ½ cups Chopped Fresh Cilantro, 2 whole Lemons, To Serve, Rice, To Serve",2689.3784691316528,26.949749071411382,159.98364141125174,87.59460104884661,Goan,False,False
79,Mangaad (Goan Mango Jam) recipes,"4 large Ripe Mangoes, 3/4 cup Granulated white sugar, 1 tsp Lemon juice, Pinch Salt",1589.61833333339,379.9881000000065,6.39620000000062,1.547633333333437,Goan,False,False
80,Goan fish curry,"½ cup (35g) shredded coconut, toasted, 2 cloves garlic, chopped, 3 fresh small red chillies, chopped, 2 teaspoons each coriander seeds and cumin seeds, 2 teaspoons each coriander seeds and cumin seeds, ½ teaspoon ground turmeric, 1 tablespoon tamarind concentrate, 2cm (¾-inch) piece fresh ginger (10g), grated, 2 medium brown onions (300g), chopped coarsely, ½ cup (125ml) cold water, 2 tablespoons vegetable oil, 2 medium tomatoes (300g), chopped coarsely, 8 curry leaves, ½ cup (125ml) chicken stock, ⅔ cup (85g) coconut milk powder, ⅔ cup (160ml) boiling water, 1 kg (2 pounds) boneless white fish fillets, chopped",2174.615930647185,64.492780845035,94.8297610215822,42.70116129827309,Goan,False,False
